extrema_type,extrema_value,time,thrust,acceleration,dynamic_pressure,angle_of_attack_gust,angle_of_attack_total,true_velocity,altitude,temperature,pressure,latitude,longitude,lat_m,long_m,range_m,landing_range
max_qbar_atan_aoa,1138778.598272,2.780000,35.003127,5.180828,1768.802417,11.236663,2.084591,53.963100,86.836215,14.435565,1002.861392,31.222024,131.010898,-21.256751,48.247177,52.722332,-1285767.537102
max_altitude,178.433882,7.090000,0.000000,1.654908,698.667788,15.863815,1.194299,34.064951,178.433882,13.840180,991.996792,31.221551,131.012336,-73.743630,185.233883,199.373907,-1285728.320191
final_point,0.011516,16.130000,0.000000,106.820384,29.576688,57.817304,8.292739,6.948967,0.011516,14.999925,1013.248617,31.220911,131.013792,-144.717759,323.959718,354.816249,-1285702.951329
parachute_deploy,1.000000,10.650000,0.000000,22.874859,871.529297,13.913306,0.676961,37.936635,118.451373,14.230066,999.100615,31.221171,131.013453,-115.808153,291.648653,313.801531,-1285698.903103
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,54.700988,2.560000,65.440626,15.316778,1819.184811,10.157200,0.816967,54.700988,77.237793,14.497954,1004.005436,31.222065,131.010837,-16.725677,42.372481,45.554125,-1285767.385649
max_dynamic_pressure,1819.384330,2.490000,76.093749,16.222890,1819.384330,9.138600,0.518553,54.696160,74.261618,14.517299,1004.360384,31.222071,131.010814,-16.040809,40.181403,43.264941,-1285768.137394
max_acceleration,314.344462,15.940000,0.000000,314.344462,193.888213,22.773009,5.393614,17.792398,0.650618,14.995771,1013.171841,31.221066,131.013842,-127.476973,328.716103,352.570508,-1285686.258620
max_qbar_atan_aoa,1237842.097450,2.780000,35.003127,5.007708,1798.967597,12.009344,2.839829,54.420256,86.438170,14.438152,1002.908814,31.222046,131.010911,-18.880689,49.410012,52.894556,-1285764.935178
max_altitude,176.134835,7.050000,0.000000,0.779486,751.967853,16.065421,1.910844,35.336532,176.134835,13.855124,992.268316,31.221666,131.012383,-61.005441,189.714859,199.282714,-1285715.412836
final_point,0.003894,16.000000,0.000000,106.077641,33.078775,58.513763,8.429230,7.348860,0.003894,14.999975,1013.249532,31.221065,131.013842,-127.610571,328.695589,352.599713,-1285686.378259
parachute_deploy,1.000000,10.600000,0.000000,23.656466,892.486961,13.455880,0.296230,38.386146,116.334860,14.243823,999.352028,31.221354,131.013531,-95.519699,299.091664,313.975553,-1285678.162849
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,55.275013,2.620000,61.635938,15.130306,1857.194430,11.551396,2.369311,55.275013,79.316184,14.484445,1003.757622,31.222078,131.010866,-15.308938,45.180187,47.703416,-1285764.577373
max_dynamic_pressure,1857.628074,2.560000,65.440626,18.883787,1857.628074,10.551428,1.314403,55.274806,76.810865,14.500729,1004.056347,31.222082,131.010846,-14.846213,43.228199,45.706563,-1285765.365624
max_acceleration,386.774289,15.750000,0.000000,386.774289,281.692574,22.082765,1.168919,21.446160,0.797817,14.994814,1013.154159,31.221221,131.013875,-110.308726,331.832864,349.688745,-1285670.598707
max_qbar_atan_aoa,1345044.728453,2.760000,57.070314,2.891523,1843.416029,12.734759,3.621437,55.084867,85.083878,14.446955,1003.070176,31.222068,131.010915,-16.375852,49.805567,52.428684,-1285762.685803
max_altitude,173.057806,6.980000,0.000000,1.401985,824.612433,16.063995,2.521610,36.998561,173.057806,13.875124,992.631816,31.221780,131.012412,-48.392051,192.500015,198.489840,-1285703.613805
final_point,0.051417,15.810000,0.000000,146.833822,39.527612,52.060818,4.294217,8.033348,0.051417,14.999666,1013.243823,31.221219,131.013874,-110.513069,331.790148,349.712733,-1285670.788435
parachute_deploy,1.000000,10.540000,0.000000,24.727316,921.777855,12.121035,0.936752,39.005175,113.249948,14.263875,999.718564,31.221533,131.013593,-75.688420,304.997125,314.249347,-1285658.704100
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,56.008474,2.620000,61.635938,16.724537,1906.912586,12.270896,3.211385,56.008474,78.750344,14.488123,1003.825084,31.222096,131.010875,-13.338308,46.004875,47.899496,-1285762.502484
max_dynamic_pressure,1906.912586,2.620000,61.635938,16.724537,1906.912586,12.270896,3.211385,56.008474,78.750344,14.488123,1003.825084,31.222096,131.010875,-13.338308,46.004875,47.899496,-1285762.502484
max_acceleration,376.612015,15.530000,0.000000,376.612015,281.238206,21.350193,1.685383,21.428870,0.810299,14.994733,1013.152659,31.221373,131.013887,-93.505177,333.057535,345.935723,-1285656.356616
max_qbar_atan_aoa,1461127.467900,2.750000,60.875001,2.265851,1896.479437,13.446750,4.436434,55.869217,84.025317,14.453835,1003.196316,31.222089,131.010921,-14.052345,50.407139,52.329260,-1285760.459779
max_altitude,169.314028,6.900000,0.000000,4.434398,914.429391,15.671185,2.778450,38.954410,169.314028,13.899459,993.074227,31.221888,131.012430,-36.323393,194.188530,197.556838,-1285692.904681
final_point,0.053109,15.590000,0.000000,170.569568,44.614959,49.811763,3.434822,8.534667,0.053109,14.999655,1013.243620,31.221370,131.013887,-93.764810,332.995953,345.946718,-1285656.602023
parachute_deploy,1.000000,10.460000,0.000000,25.789962,955.963539,10.804450,2.112700,39.715111,109.709911,14.286886,1000.139311,31.221706,131.013635,-56.544791,309.029937,314.161309,-1285640.911382
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,56.874269,2.620000,61.635938,17.212758,1966.448871,13.096617,4.181024,56.874269,78.087164,14.492433,1003.904157,31.222113,131.010883,-11.415988,46.742187,48.116101,-1285760.518383
max_dynamic_pressure,1966.448871,2.620000,61.635938,17.212758,1966.448871,13.096617,4.181024,56.874269,78.087164,14.492433,1003.904157,31.222113,131.010883,-11.415988,46.742187,48.116101,-1285760.518383
max_acceleration,375.645200,15.290000,0.000000,375.645200,203.843729,22.789858,9.975251,18.243481,0.662840,14.995692,1013.170373,31.221517,131.013881,-77.453790,332.443107,341.347802,-1285643.812492
max_qbar_atan_aoa,1586729.411105,2.730000,50.982815,3.394579,1959.740890,14.131283,5.252527,56.789160,82.474086,14.463918,1003.381187,31.222110,131.010922,-11.793952,50.543951,51.901745,-1285758.562389
max_altitude,165.028058,6.810000,0.000000,8.281953,1019.383221,14.677019,2.424690,41.120710,165.028058,13.927318,993.580905,31.221991,131.012436,-24.950943,194.787779,196.379526,-1285683.402902
final_point,0.073547,15.340000,0.000000,202.913763,54.953451,46.234012,5.652520,9.472055,0.073547,14.999522,1013.241165,31.221515,131.013880,-77.690171,332.386276,341.346180,-1285644.036376
parachute_deploy,1.000000,10.360000,0.000000,27.473982,993.457367,11.020371,1.672419,40.479073,105.921032,14.311513,1000.589792,31.221870,131.013658,-38.386046,311.210673,313.569649,-1285625.011523
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,57.857675,2.620000,61.635938,16.245440,2035.186309,14.007192,5.252522,57.857675,77.339826,14.497291,1003.993269,31.222130,131.010889,-9.553595,47.393007,48.346358,-1285758.633886
max_dynamic_pressure,2035.186309,2.620000,61.635938,16.245440,2035.186309,14.007192,5.252522,57.857675,77.339826,14.497291,1003.993269,31.222130,131.010889,-9.553595,47.393007,48.346358,-1285758.633886
max_acceleration,395.136160,15.000000,0.000000,395.136160,279.774259,21.681246,1.558048,21.373029,0.815003,14.994702,1013.152094,31.221657,131.013864,-61.963176,330.863337,336.616439,-1285632.293152
max_qbar_atan_aoa,1723196.165921,2.710000,58.592187,2.853420,2033.450787,14.790349,6.067628,57.842785,80.857662,14.474425,1003.573857,31.222129,131.010923,-9.684800,50.556715,51.476006,-1285756.858750
max_altitude,160.330415,6.700000,0.000000,11.883874,1137.720775,13.242048,1.603599,43.432159,160.330415,13.957852,994.136491,31.222086,131.012428,-14.382837,193.981180,194.513793,-1285675.383603
final_point,0.047163,15.060000,0.000000,175.223486,60.272625,42.695962,9.355797,9.919876,0.047163,14.999693,1013.244334,31.221654,131.013863,-62.306929,330.761557,336.579869,-1285632.630101
parachute_deploy,1.000000,10.260000,0.000000,29.033256,1036.012442,13.140284,0.866514,41.328017,101.428874,14.340712,1001.124103,31.222022,131.013669,-21.483297,312.245892,312.984389,-1285610.802648
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,58.965660,2.700000,61.635938,5.276884,2113.426664,15.408947,6.853413,58.965660,79.575133,14.482762,1003.726749,31.222146,131.010925,-7.723875,50.813432,51.397130,-1285755.129291
max_dynamic_pressure,2113.426664,2.700000,61.635938,5.276884,2113.426664,15.408947,6.853413,58.965660,79.575133,14.482762,1003.726749,31.222146,131.010925,-7.723875,50.813432,51.397130,-1285755.129291
max_acceleration,411.532357,14.710000,0.000000,411.532357,176.053086,30.559766,14.216728,16.954294,0.608157,14.996047,1013.176942,31.221787,131.013835,-47.586228,328.046617,331.480796,-1285622.404679
max_qbar_atan_aoa,1868953.196403,2.680000,67.723440,1.984812,2112.375836,15.442037,6.881757,58.948849,78.816790,14.487691,1003.817162,31.222146,131.010918,-7.735644,50.096567,50.690315,-1285755.564890
max_altitude,155.349839,6.590000,0.000000,14.867605,1266.800878,11.316124,0.291424,45.818784,155.349839,13.990226,994.725814,31.222173,131.012412,-4.757664,192.509699,192.568524,-1285668.517825
final_point,0.044853,14.760000,0.000000,285.472823,72.536676,41.266334,11.346435,10.882407,0.044853,14.999708,1013.244612,31.221784,131.013834,-47.866682,327.972522,331.447859,-1285622.674266
parachute_deploy,1.000000,10.150000,0.000000,29.836471,1080.588427,14.835016,2.825215,42.198259,96.752907,14.371106,1001.680522,31.222163,131.013665,-5.886492,311.894253,311.949884,-1285598.468360
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,60.169741,2.700000,61.635938,12.335110,2200.823416,15.836989,7.454711,60.169741,78.616043,14.488996,1003.841097,31.222163,131.010931,-5.857994,51.336390,51.669551,-1285753.317996
max_dynamic_pressure,2200.823416,2.700000,61.635938,12.335110,2200.823416,15.836989,7.454711,60.169741,78.616043,14.488996,1003.841097,31.222163,131.010931,-5.857994,51.336390,51.669551,-1285753.317996
max_acceleration,394.728962,14.390000,0.000000,394.728962,196.187982,31.992019,13.623068,17.897609,0.652181,14.995761,1013.171653,31.221910,131.013798,-33.934701,324.559116,326.328857,-1285613.498354
max_qbar_atan_aoa,2025568.703423,2.660000,60.114064,3.500331,2197.960355,16.084386,7.696538,60.126319,77.138460,14.498600,1004.017281,31.222162,131.010916,-5.954452,49.887077,50.241192,-1285754.257096
max_altitude,150.205744,6.480000,0.000000,16.467880,1404.621880,9.103415,1.464468,48.234912,150.205744,14.023663,995.334783,31.222251,131.012391,3.918969,190.448440,190.488722,-1285662.765434
final_point,-0.058601,14.450000,0.000000,267.868837,95.573539,37.961523,28.052202,12.491449,-0.058601,15.000381,1013.257040,31.221907,131.013797,-34.294875,324.475785,326.283644,-1285613.837542
parachute_deploy,1.000000,10.040000,0.000000,32.792287,1127.483543,13.596052,1.821075,43.093769,91.726431,14.403778,1002.278929,31.222291,131.013651,8.346532,310.570990,310.683002,-1285587.808387
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,54.911094,2.560000,65.440626,10.485582,1833.223990,9.530116,0.392712,54.911094,77.025614,14.499334,1004.030738,31.222020,131.010824,-21.690271,41.149691,46.516324,-1285772.104749
max_dynamic_pressure,1833.293450,2.490000,76.093749,10.872166,1833.293450,9.293862,0.430515,54.904319,74.065366,14.518575,1004.383793,31.222030,131.010802,-20.626555,39.053194,44.165708,-1285772.495623
max_acceleration,286.606421,15.860000,0.000000,286.606421,180.812594,26.084566,1.808666,17.181957,0.627764,14.995920,1013.174586,31.220700,131.013722,-168.099191,317.262149,359.046259,-1285725.736388
max_qbar_atan_aoa,1051284.788526,2.770000,54.787503,2.790149,1815.001844,10.109291,1.874895,54.660473,85.764813,14.442529,1002.989041,31.221991,131.010891,-24.936977,47.567505,53.707781,-1285770.900548
max_altitude,174.827392,7.020000,0.000000,0.661690,773.076353,14.568475,1.234812,35.826808,174.827392,13.863622,992.422756,31.221383,131.012290,-92.401635,180.855148,203.093411,-1285745.927515
final_point,0.071212,15.910000,0.000000,124.211563,34.118375,51.368705,1.311802,7.463471,0.071212,14.999537,1013.241445,31.220700,131.013722,-168.122821,317.250051,359.046633,-1285725.762581
parachute_deploy,1.000000,10.580000,0.000000,24.352368,903.763880,13.102775,0.032842,38.625182,114.874086,14.253318,999.525577,31.220897,131.013390,-146.203750,285.691500,320.930370,-1285726.888989
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,56.014947,2.620000,61.635938,10.346534,1907.379026,10.170423,1.841547,56.014947,78.610348,14.489033,1003.841776,31.222019,131.010862,-21.835422,44.766020,49.807493,-1285770.071775
max_dynamic_pressure,1907.379026,2.620000,61.635938,10.346534,1907.379026,10.170423,1.841547,56.014947,78.610348,14.489033,1003.841776,31.222019,131.010862,-21.835422,44.766020,49.807493,-1285770.071775
max_acceleration,343.317220,15.510000,0.000000,343.317220,260.959929,21.832579,1.933011,20.641826,0.767057,14.995014,1013.157854,31.220789,131.013788,-158.182987,323.566997,360.165283,-1285714.014288
max_qbar_atan_aoa,1152977.561865,2.750000,60.875001,1.709762,1896.130824,10.612799,2.635426,55.863670,83.871887,14.454833,1003.214600,31.222002,131.010906,-23.738473,48.995096,54.442997,-1285769.088165
max_altitude,168.868905,6.900000,0.000000,2.516487,905.441127,13.904178,1.692608,38.761658,168.868905,13.902352,993.126838,31.221442,131.012355,-85.765816,187.025861,205.754059,-1285736.923345
final_point,0.041866,15.570000,0.000000,113.679522,34.293448,53.351221,3.647385,7.482585,0.041866,14.999728,1013.244970,31.220789,131.013787,-158.232953,323.514413,360.139994,-1285714.085723
parachute_deploy,1.000000,10.450000,0.000000,26.144562,955.659345,12.276655,1.346286,39.708152,109.375235,14.289061,1000.179096,31.220987,131.013511,-136.287412,297.206973,326.966950,-1285712.070135
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,57.235710,2.620000,61.635938,10.326300,1991.615851,10.744240,2.820186,57.235710,77.597954,14.495613,1003.962489,31.222026,131.010880,-21.055831,46.461509,51.010040,-1285768.437006
max_dynamic_pressure,1991.615851,2.620000,61.635938,10.326300,1991.615851,10.744240,2.820186,57.235710,77.597954,14.495613,1003.962489,31.222026,131.010880,-21.055831,46.461509,51.010040,-1285768.437006
max_acceleration,331.625945,15.140000,0.000000,331.625945,237.709225,22.325213,2.943586,19.700780,0.728628,14.995264,1013.162470,31.220878,131.013839,-148.389767,328.411067,360.381563,-1285703.259218
max_qbar_atan_aoa,1265691.231786,2.710000,58.592187,2.009107,1987.727934,11.113432,3.397319,57.189587,81.151300,14.472517,1003.538855,31.222015,131.010912,-22.293772,49.538145,54.323524,-1285767.603612
max_altitude,162.645653,6.760000,0.000000,6.167704,1049.601108,12.963086,1.488096,41.720947,162.645653,13.942803,993.862639,31.221503,131.012400,-79.096513,191.280198,206.989486,-1285729.031267
final_point,0.023181,15.200000,0.000000,108.389305,39.748051,50.902988,4.490627,8.055706,0.023181,14.999849,1013.247215,31.220877,131.013838,-148.459812,328.328649,360.335312,-1285703.364532
parachute_deploy,1.000000,10.320000,0.000000,27.921639,1010.941162,12.162086,0.839335,40.828733,103.385775,14.327992,1000.891315,31.221073,131.013612,-126.689307,306.854278,331.980212,-1285698.617479
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,58.545202,2.620000,61.635938,8.393306,2084.005737,11.416965,3.861640,58.545202,76.523691,14.502596,1004.090593,31.222033,131.010896,-20.276324,48.047731,52.150917,-1285766.867260
max_dynamic_pressure,2084.005737,2.620000,61.635938,8.393306,2084.005737,11.416965,3.861640,58.545202,76.523691,14.502596,1004.090593,31.222033,131.010896,-20.276324,48.047731,52.150917,-1285766.867260
max_acceleration,339.254154,14.760000,0.000000,339.254154,245.326517,22.361947,3.802708,20.013956,0.742596,14.995173,1013.160792,31.220964,131.013873,-138.762326,331.650488,359.511444,-1285693.591102
max_qbar_atan_aoa,1388013.901921,2.680000,67.723440,0.952360,2082.637998,11.632080,4.177580,58.532469,78.827112,14.487624,1003.815931,31.222026,131.010919,-21.049479,50.190629,54.425957,-1285766.215163
max_altitude,156.295704,6.620000,0.000000,9.750458,1202.920610,11.711222,0.670874,44.650636,156.295704,13.984078,994.613874,31.221560,131.012431,-72.743294,194.299318,207.470655,-1285722.127553
final_point,0.021603,14.820000,0.000000,122.925969,45.741551,50.295774,10.180508,8.641738,0.021603,14.999860,1013.247405,31.220964,131.013871,-138.853824,331.514892,359.421698,-1285693.745273
parachute_deploy,1.000000,10.180000,0.000000,29.739843,1066.352705,12.980217,1.264137,41.920802,97.459299,14.366515,1001.596448,31.221158,131.013692,-117.355870,314.394572,335.585233,-1285686.629880
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
launch_clear,7.737919,0.540000,349.270324,28.396510,215.200674,26.061836,4.831497,18.751169,7.737919,14.949704,1012.320756,31.222206,131.010412,-1.079133,1.902691,2.187410,-1285778.861239
max_speed,59.959400,2.700000,61.635938,9.758566,2185.515844,11.943763,4.731042,59.959400,78.364628,14.490630,1003.871073,31.222031,131.010943,-20.464715,52.506762,56.353970,-1285764.368131
max_dynamic_pressure,2185.515844,2.700000,61.635938,9.758566,2185.515844,11.943763,4.731042,59.959400,78.364628,14.490630,1003.871073,31.222031,131.010943,-20.464715,52.506762,56.353970,-1285764.368131
max_acceleration,363.315110,14.370000,0.000000,363.315110,276.621614,23.448959,1.556112,21.252254,0.802398,14.994784,1013.153608,31.221048,131.013895,-129.450443,333.749915,357.977362,-1285684.854268
max_qbar_atan_aoa,1520855.298038,2.650000,60.114064,2.083500,2183.771301,12.155088,4.953109,59.930144,76.518687,14.502629,1004.091190,31.222037,131.010923,-19.862537,50.638041,54.394268,-1285764.994734
max_altitude,149.939366,6.490000,0.000000,12.194655,1362.970108,10.241954,0.692681,47.513757,149.939366,14.025394,995.366325,31.221613,131.012455,-66.853510,196.536219,207.596056,-1285716.061459
final_point,0.049469,14.430000,0.000000,134.962343,52.813507,50.876456,7.354679,9.285788,0.049469,14.999678,1013.244057,31.221047,131.013893,-129.571132,333.583345,357.865750,-1285685.050323
parachute_deploy,1.000000,10.040000,0.000000,32.595434,1122.491937,12.832896,1.553218,42.997644,91.423424,14.405748,1002.315011,31.221238,131.013753,-108.459624,320.233563,338.103654,-1285676.004977
max_thrust,855.293775,0.070000,855.293775,81.251004,2.700102,76.901120,4.115662,2.099900,3.034594,14.980275,1012.885495,31.222216,131.010392,-0.007891,0.013913,0.015995,-1285779.122645
initial_point,3.000000,0.000000,2.282812,0.000000,0.000000,90.000000,0.000000,0.000000,3.000000,14.980500,1012.889649,31.222216,131.010392,0.000000,0.000000,0.000000,-1285779.124571
